model,fold,regime_dimension,regime,cost_bps,period_count,cohort_count,total_gross_log_return,total_turnover,mean_turnover,break_even_cost_bps,pooled_gross_mean_return,pooled_net_mean_return,equal_weighted_net_mean_return,pooled_annualized_net_return,equal_weighted_annualized_net_return,worst_cohort_annualized_net_return,best_cohort_annualized_net_return,positive_cohort_fraction
mlp,2,direction,up,0,5029,12,0.677913200143,7440.75,1.47956850268,0.911081813181,0.000134800795415,0.000134800795415,0.000134800479684,1.18085496784,1.18085220204,0.232235323557,2.30860644629,1
mlp,2,direction,up,0.5,5029,12,0.677913200143,7440.75,1.47956850268,0.911081813181,0.000134800795415,6.0822370281e-05,6.08214834961e-05,0.532803963661,0.532796195426,-0.415087932257,1.65529154244,0.75
mlp,2,direction,up,1,5029,12,0.677913200143,7440.75,1.47956850268,0.911081813181,0.000134800795415,-1.31560548533e-05,-1.31575126922e-05,-0.115247040515,-0.115259811184,-1.06241118807,1.0019766386,0.416666666667
mlp,2,dispersion,high,0,4084,12,0.470915817322,6132.25,1.50153036239,0.767933168611,0.000115307496896,0.000115307496896,0.000113900884122,1.01009367281,0.997771744907,-1.06303618337,2.44527112138,0.833333333333
mlp,2,dispersion,high,0.5,4084,12,0.470915817322,6132.25,1.50153036239,0.767933168611,0.000115307496896,4.02309787761e-05,3.88315691559e-05,0.352423374079,0.340164545806,-1.71403134466,1.78633306829,0.75
mlp,2,dispersion,high,1,4084,12,0.470915817322,6132.25,1.50153036239,0.767933168611,0.000115307496896,-3.48455393434e-05,-3.623774581e-05,-0.305246924648,-0.317442653295,-2.36502650595,1.12739501519,0.416666666667
mlp,2,dispersion,low,0,7759,12,0.291703636583,11417,1.47145250677,0.255499375127,3.75955196008e-05,3.75955196008e-05,3.78934516793e-05,0.329336751703,0.331946636711,-0.156808243232,0.99885914426,0.583333333333
mlp,2,dispersion,low,0.5,7759,12,0.291703636583,11417,1.47145250677,0.255499375127,3.75955196008e-05,-3.59771057375e-05,-3.56897049226e-05,-0.315159446261,-0.312641815122,-0.810147149007,0.353986752607,0.25
mlp,2,dispersion,low,1,7759,12,0.291703636583,11417,1.47145250677,0.255499375127,3.75955196008e-05,-0.000109549731076,-0.000109272861525,-0.959655644224,-0.957230266956,-1.46348605478,-0.290885639046,0
mlp,2,dispersion,medium,0,5713,12,0.42434474307,8470,1.48258358131,0.500997335384,7.42770423719e-05,7.42770423719e-05,7.32510257324e-05,0.650666891177,0.641678985416,-0.539862244197,1.50892006061,0.916666666667
mlp,2,dispersion,medium,0.5,5713,12,0.42434474307,8470,1.48258358131,0.500997335384,7.42770423719e-05,1.47863306564e-07,-8.70705479002e-07,0.0012952825655,-0.00762737999605,-1.18612695008,0.862629641449,0.5
mlp,2,dispersion,medium,1,5713,12,0.42434474307,8470,1.48258358131,0.500997335384,7.42770423719e-05,-7.39813157587e-05,-7.49924366904e-05,-0.648076326046,-0.656933745408,-1.83239165596,0.216339222287,0.166666666667
mlp,2,volatility,high,0,3012,12,0.308580000764,4472.5,1.4848937583,0.689949694273,0.000102450199457,0.000102450199457,0.000103342276707,0.897463747241,0.905278343958,-0.433490718067,2.56256694407,0.916666666667
mlp,2,volatility,high,0.5,3012,12,0.308580000764,4472.5,1.4848937583,0.689949694273,0.000102450199457,2.82055115417e-05,2.90902935092e-05,0.247080281105,0.25483097114,-1.08362012983,1.90601206602,0.583333333333
mlp,2,volatility,high,1,3012,12,0.308580000764,4472.5,1.4848937583,0.689949694273,0.000102450199457,-4.60391763733e-05,-4.51616896891e-05,-0.40330318503,-0.395616401677,-1.7337495416,1.24945718797,0.333333333333
mlp,2,volatility,low,0,9208,12,0.291919939129,13590.75,1.47597198089,0.214793104964,3.17028604615e-05,3.17028604615e-05,3.1662330812e-05,0.277717057642,0.277362017913,-0.482370727273,0.737711817934,0.916666666667
mlp,2,volatility,low,0.5,9208,12,0.291919939129,13590.75,1.47597198089,0.214793104964,3.17028604615e-05,-4.20957385829e-05,-4.21386614753e-05,-0.368758669986,-0.369134674524,-1.1360742613,0.0871529944051,0.166666666667
mlp,2,volatility,low,1,9208,12,0.291919939129,13590.75,1.47597198089,0.214793104964,3.17028604615e-05,-0.000115894337627,-0.000115939653763,-1.01523439761,-1.01563136696,-1.78977779534,-0.563405829124,0
mlp,2,volatility,medium,0,5336,12,0.586464257082,7956,1.49100449775,0.73713456144,0.000109907094656,0.000109907094656,0.000109838137492,0.962786149183,0.962182084427,0.232027183861,1.61176226361,1
mlp,2,volatility,medium,0.5,5336,12,0.586464257082,7956,1.49100449775,0.73713456144,0.000109907094656,3.5356869768e-05,3.52883631654e-05,0.309726179168,0.309126061329,-0.413650401534,0.952841210979,0.666666666667
mlp,2,volatility,medium,1,5336,12,0.586464257082,7956,1.49100449775,0.73713456144,0.000109907094656,-3.91933551196e-05,-3.92614111608e-05,-0.343333790847,-0.343929961769,-1.07414242887,0.293920158347,0.333333333333
mlp,3,direction,down,0,5920,12,-0.639731844174,8868.25,1.4980152027,-0.721373263242,-0.000108062811516,-0.000108062811516,-0.000107717612662,-0.94663022888,-0.943606286919,-1.98852042092,-0.0450668737274,0
mlp,3,direction,down,0.5,5920,12,-0.639731844174,8868.25,1.4980152027,-0.721373263242,-0.000108062811516,-0.000182963571651,-0.0001826203017,-1.60276088766,-1.59975384289,-2.63511250013,-0.69518147819,0
mlp,3,direction,down,1,5920,12,-0.639731844174,8868.25,1.4980152027,-0.721373263242,-0.000108062811516,-0.000257864331786,-0.000257522990737,-2.25889154645,-2.25590139886,-3.28170457933,-1.34529608265,0
mlp,3,direction,flat,0,5897,12,-0.084926031783,8683,1.4724436154,-0.0978072460935,-1.4401565505e-05,-1.4401565505e-05,-1.41547361826e-05,-0.126157713824,-0.12399548896,-0.923214306317,1.1045894934,0.333333333333
mlp,3,direction,flat,0.5,5897,12,-0.084926031783,8683,1.4724436154,-0.0978072460935,-1.4401565505e-05,-8.80237462749e-05,-8.77752835763e-05,-0.771088017368,-0.768911484128,-1.56599036766,0.463991392132,0.0833333333333
mlp,3,direction,flat,1,5897,12,-0.084926031783,8683,1.4724436154,-0.0978072460935,-1.4401565505e-05,-0.000161645927045,-0.00016139583097,-1.41601832091,-1.4138274793,-2.21617501496,-0.176606709134,0
mlp,3,direction,up,0,5739,12,-0.501422674279,8340,1.45321484579,-0.601226228152,-8.7371088043e-05,-8.7371088043e-05,-8.71867214112e-05,-0.765370731257,-0.763755679562,-1.90271612076,0.769695799247,0.0833333333333
mlp,3,direction,up,0.5,5739,12,-0.501422674279,8340,1.45321484579,-0.601226228152,-8.7371088043e-05,-0.000160031830333,-0.000159855880831,-1.40187883371,-1.40033751608,-2.54561740831,0.14518231377,0.0833333333333
mlp,3,direction,up,1,5739,12,-0.501422674279,8340,1.45321484579,-0.601226228152,-8.7371088043e-05,-0.000232692572622,-0.00023252504025,-2.03838693617,-2.03691935259,-3.18851869587,-0.479331171708,0
mlp,3,dispersion,high,0,8276,12,-1.01270774072,12168.25,1.47030570324,-0.832254219564,-0.000122366812557,-0.000122366812557,-0.000122485886251,-1.071933278,-1.07297636356,-2.29410870063,0.0352153586493,0.0833333333333
mlp,3,dispersion,high,0.5,8276,12,-1.01270774072,12168.25,1.47030570324,-0.832254219564,-0.000122366812557,-0.000195882097719,-0.000196004020477,-1.71592717602,-1.71699521938,-2.94062637367,-0.610533555967,0
mlp,3,dispersion,high,1,8276,12,-1.01270774072,12168.25,1.47030570324,-0.832254219564,-0.000122366812557,-0.000269397382881,-0.000269522154703,-2.35992107404,-2.3610140752,-3.58714404672,-1.25628247058,0
mlp,3,dispersion,low,0,4198,12,0.0127021572042,6181.75,1.47254645069,0.0205478338726,3.02576398385e-06,3.02576398385e-06,2.9172351226e-06,0.0265056924985,0.025554979674,-1.06049525639,1.35393528153,0.5
mlp,3,dispersion,low,0.5,4198,12,0.0127021572042,6181.75,1.47254645069,0.0205478338726,3.02576398385e-06,-7.06015585507e-05,-7.07139471774e-05,-0.618469652904,-0.619454177274,-1.70395816848,0.703678683288,0.166666666667
mlp,3,dispersion,low,1,4198,12,0.0127021572042,6181.75,1.47254645069,0.0205478338726,3.02576398385e-06,-0.000144228881085,-0.000144345129477,-1.26344499831,-1.26446333422,-2.34742108057,0.0534220850475,0.0833333333333
mlp,3,dispersion,medium,0,5082,12,-0.226074966719,7541.25,1.48391381346,-0.29978447435,-4.44854322549e-05,-4.44854322549e-05,-4.46535551051e-05,-0.389692386553,-0.391165142721,-1.87076429687,0.695775809571,0.333333333333
mlp,3,dispersion,medium,0.5,5082,12,-0.226074966719,7541.25,1.48391381346,-0.29978447435,-4.44854322549e-05,-0.000118681122928,-0.000118846313929,-1.03964663685,-1.04109371002,-2.5343242047,0.0418245334687,0.0833333333333
mlp,3,dispersion,medium,1,5082,12,-0.226074966719,7541.25,1.48391381346,-0.29978447435,-4.44854322549e-05,-0.000192876813601,-0.000193039072752,-1.68960088714,-1.69102227731,-3.19788411253,-0.612126742633,0
mlp,3,volatility,high,0,5827,12,-0.827637177469,8569.25,1.47061094903,-0.965822186853,-0.00014203486828,-0.00014203486828,-0.000142151374185,-1.24422544613,-1.24524603786,-2.0280654588,-0.0575235691004,0
mlp,3,volatility,high,0.5,5827,12,-0.827637177469,8569.25,1.47061094903,-0.965822186853,-0.00014203486828,-0.000215565415732,-0.000215679991596,-1.88835304181,-1.88935672638,-2.6761685838,-0.710459651575,0
mlp,3,volatility,high,1,5827,12,-0.827637177469,8569.25,1.47061094903,-0.965822186853,-0.00014203486828,-0.000289095963183,-0.000289208609006,-2.53248063749,-2.5334674149,-3.3242717088,-1.36339573405,0
mlp,3,volatility,low,0,5635,12,0.29626747333,8337,1.47950310559,0.355364607569,5.25763040515e-05,5.25763040515e-05,5.26490710544e-05,0.460568423491,0.461205862436,-0.19736562261,0.884164919506,0.833333333333
mlp,3,volatility,low,0.5,5635,12,0.29626747333,8337,1.47950310559,0.355364607569,5.25763040515e-05,-2.1398851228e-05,-2.13233209055e-05,-0.187453936758,-0.186792291132,-0.844925967437,0.235481375202,0.5
mlp,3,volatility,low,1,5635,12,0.29626747333,8337,1.47950310559,0.355364607569,5.25763040515e-05,-9.53740065075e-05,-9.52957128654e-05,-0.835476297006,-0.8347904447,-1.49248631226,-0.413202169102,0
mlp,3,volatility,medium,0,6094,12,-0.694710846098,8985,1.47440105021,-0.773189589424,-0.000113999154266,-0.000113999154266,-0.000114779584065,-0.998632591371,-1.00546915641,-3.19709637044,0.352150358412,0.0833333333333
mlp,3,volatility,medium,0.5,6094,12,-0.694710846098,8985,1.47440105021,-0.773189589424,-0.000113999154266,-0.000187719206777,-0.000188500994515,-1.64442025136,-1.65126871195,-3.83440368269,-0.287098665025,0
mlp,3,volatility,medium,1,6094,12,-0.694710846098,8985,1.47440105021,-0.773189589424,-0.000113999154266,-0.000261439259287,-0.000262222404964,-2.29020791136,-2.29706826749,-4.47171099494,-0.926347688463,0
momentum_12,1,direction,down,0,5761,12,-0.441447171414,9072,1.57472660996,-0.486604024928,-7.66268306569e-05,-7.66268306569e-05,-7.8459453269e-05,-0.671251036554,-0.687304810637,-1.94594207473,1.17893072484,0.333333333333
momentum_12,1,direction,down,0.5,5761,12,-0.441447171414,9072,1.57472660996,-0.486604024928,-7.66268306569e-05,-0.000155363161155,-0.000157194172131,-1.36098129172,-1.37702094787,-2.6357458722,0.495838056819,0.0833333333333
momentum_12,1,direction,down,1,5761,12,-0.441447171414,9072,1.57472660996,-0.486604024928,-7.66268306569e-05,-0.000234099491653,-0.000235928890993,-2.05071154688,-2.0667370851,-3.32554966967,-0.187254611205,0
momentum_12,1,direction,flat,0,5852,12,-0.489688441879,9261.25,1.5825786056,-0.528749836014,-8.36788178194e-05,-8.36788178194e-05,-8.39578160607e-05,-0.733026444098,-0.735470468692,-2.14713417617,0.776404905706,0.25
momentum_12,1,direction,flat,0.5,5852,12,-0.489688441879,9261.25,1.5825786056,-0.528749836014,-8.36788178194e-05,-0.0001628077481,-0.000163088658043,-1.42619587335,-1.42865664445,-2.83606230758,0.0848381684181,0.0833333333333
momentum_12,1,direction,flat,1,5852,12,-0.489688441879,9261.25,1.5825786056,-0.528749836014,-8.36788178194e-05,-0.00024193667838,-0.000242219500025,-2.11936530261,-2.12184282022,-3.524990439,-0.60672856887,0
momentum_12,1,direction,up,0,5367,12,-0.16372207908,8309.5,1.54825787218,-0.197030000698,-3.05053249636e-05,-3.05053249636e-05,-3.09099814556e-05,-0.267226646681,-0.270771437551,-1.54719487838,0.746914358322,0.333333333333
momentum_12,1,direction,up,0.5,5367,12,-0.16372207908,8309.5,1.54825787218,-0.197030000698,-3.05053249636e-05,-0.000107918218573,-0.00010831857757,-0.945363594697,-0.948870739515,-2.22380301792,0.075330836877,0.0833333333333
momentum_12,1,direction,up,1,5367,12,-0.16372207908,8309.5,1.54825787218,-0.197030000698,-3.05053249636e-05,-0.000185331112182,-0.000185727173685,-1.62350054271,-1.62697004148,-2.90041115745,-0.596252684568,0
momentum_12,1,dispersion,high,0,5297,12,0.110809360574,8108.25,1.53072493864,0.136662486447,2.09192676182e-05,2.09192676182e-05,2.1230542023e-05,0.183252784336,0.185979548122,-0.615567927658,1.85466687883,0.583333333333
momentum_12,1,dispersion,high,0.5,5297,12,0.110809360574,8108.25,1.53072493864,0.136662486447,2.09192676182e-05,-5.5616979314e-05,-5.52981392161e-05,-0.487204738791,-0.484411699533,-1.28234471337,1.19435641371,0.166666666667
momentum_12,1,dispersion,high,1,5297,12,0.110809360574,8108.25,1.53072493864,0.136662486447,2.09192676182e-05,-0.000132153226246,-0.000131826820455,-1.15766226192,-1.15480294719,-1.94912149909,0.534045948597,0.166666666667
momentum_12,1,dispersion,low,0,5791,12,-0.603556702961,9233,1.59437057503,-0.653695118554,-0.000104223226206,-0.000104223226206,-0.000104857127281,-0.912995461568,-0.918548434983,-2.53019847406,0.0417300942196,0.0833333333333
momentum_12,1,dispersion,low,0.5,5791,12,-0.603556702961,9233,1.59437057503,-0.653695118554,-0.000104223226206,-0.000183941754958,-0.000184582835633,-1.61132977343,-1.61694564014,-3.23082738031,-0.65149233924,0
momentum_12,1,dispersion,low,1,5791,12,-0.603556702961,9233,1.59437057503,-0.653695118554,-0.000104223226206,-0.000263660283709,-0.000264308543985,-2.30966408529,-2.3153428453,-3.93145628656,-1.3447147727,0
momentum_12,1,dispersion,medium,0,5892,12,-0.602110349986,9301.5,1.57866598778,-0.647326076424,-0.000102191165985,-0.000102191165985,-0.000101612976827,-0.895194614032,-0.890129677008,-2.02902745554,0.576249763408,0.25
momentum_12,1,dispersion,medium,0.5,5892,12,-0.602110349986,9301.5,1.57866598778,-0.647326076424,-0.000102191165985,-0.000181124465374,-0.000180533051196,-1.58665031668,-1.58146952848,-2.71854563735,-0.126265296833,0
momentum_12,1,dispersion,medium,1,5892,12,-0.602110349986,9301.5,1.57866598778,-0.647326076424,-0.000102191165985,-0.000260057764763,-0.000259453125565,-2.27810601933,-2.27280937995,-3.40806381917,-0.828780357074,0
momentum_12,1,volatility,high,0,5317,12,-0.0754170482142,8138,1.53056234719,-0.0926727060877,-1.4184135455e-05,-1.4184135455e-05,-1.36419065652e-05,-0.124253026586,-0.119503101511,-0.97352447233,1.10684508016,0.416666666667
momentum_12,1,volatility,high,0.5,5317,12,-0.0754170482142,8138,1.53056234719,-0.0926727060877,-1.4184135455e-05,-9.07122528144e-05,-9.01687891973e-05,-0.794639334654,-0.789878593368,-1.64556839125,0.447584759057,0.0833333333333
momentum_12,1,volatility,high,1,5317,12,-0.0754170482142,8138,1.53056234719,-0.0926727060877,-1.4184135455e-05,-0.000167240370174,-0.000166695671829,-1.46502564272,-1.46025408523,-2.31761231017,-0.211675562044,0
momentum_12,1,volatility,low,0,6066,12,-0.73224337112,9737.25,1.60521760633,-0.752002229705,-0.000120712721912,-0.000120712721912,-0.000120562055623,-1.05744344395,-1.05612360726,-1.71887008583,0.0610843821118,0.0833333333333
momentum_12,1,volatility,low,0.5,6066,12,-0.73224337112,9737.25,1.60521760633,-0.752002229705,-0.000120712721912,-0.000200973602229,-0.000200823644724,-1.76052875552,-1.75921512779,-2.41827128344,-0.640760548306,0
momentum_12,1,volatility,low,1,6066,12,-0.73224337112,9737.25,1.60521760633,-0.752002229705,-0.000120712721912,-0.000281234482545,-0.000281085233826,-2.4636140671,-2.46230664832,-3.11767248104,-1.34260547872,0
momentum_12,1,volatility,medium,0,5597,12,-0.287197273039,8767.5,1.56646417724,-0.327570314273,-5.13127162836e-05,-5.13127162836e-05,-5.1801697509e-05,-0.449499394644,-0.453782870179,-1.07871985879,0.874340514634,0.166666666667
momentum_12,1,volatility,medium,0.5,5597,12,-0.287197273039,8767.5,1.56646417724,-0.327570314273,-5.13127162836e-05,-0.000129635925145,-0.000130126458972,-1.13561070427,-1.1399077806,-1.75689788077,0.198016985222,0.0833333333333
momentum_12,1,volatility,medium,1,5597,12,-0.287197273039,8767.5,1.56646417724,-0.327570314273,-5.13127162836e-05,-0.000207959134007,-0.000208451220435,-1.8217220139,-1.82603269101,-2.43507590274,-0.478306544189,0
momentum_12,2,direction,down,0,5244,12,-0.82077981118,8328.75,1.58824370709,-0.985477786198,-0.000156517889241,-0.000156517889241,-0.000156327568889,-1.37109670975,-1.36942950347,-1.94477619984,-0.14542522592,0
momentum_12,2,direction,down,0.5,5244,12,-0.82077981118,8328.75,1.58824370709,-0.985477786198,-0.000156517889241,-0.000235930074596,-0.000235736059286,-2.06674745346,-2.06504787935,-2.65024753012,-0.840801394144,0
momentum_12,2,direction,down,1,5244,12,-0.82077981118,8328.75,1.58824370709,-0.985477786198,-0.000156517889241,-0.00031534225995,-0.000315144549683,-2.76239819717,-2.76066625522,-3.35571886039,-1.53617756237,0
momentum_12,2,direction,flat,0,7283,12,-1.1415868721,11497.25,1.57864204311,-0.992921674401,-0.000156746790073,-0.000156746790073,-0.00015669022201,-1.37310188104,-1.37260634481,-2.14441934438,-0.35517807048,0
momentum_12,2,direction,flat,0.5,7283,12,-1.1415868721,11497.25,1.57864204311,-0.992921674401,-0.000156746790073,-0.000235678892229,-0.000235618534817,-2.06454709592,-2.06401836499,-2.8331020855,-1.03703950621,0
momentum_12,2,direction,flat,1,7283,12,-1.1415868721,11497.25,1.57864204311,-0.992921674401,-0.000156746790073,-0.000314610994384,-0.000314546847623,-2.75599231081,-2.75543038518,-3.52178482661,-1.71890094193,0
momentum_12,2,direction,up,0,5029,12,-0.622299160162,7824.25,1.55582620799,-0.795346723535,-0.000123742127692,-0.000123742127692,-0.00012400770486,-1.08398103858,-1.08630749458,-1.656113592,-0.475143678033,0
momentum_12,2,direction,up,0.5,5029,12,-0.622299160162,7824.25,1.55582620799,-0.795346723535,-0.000123742127692,-0.000201533438092,-0.000201799518597,-1.76543291768,-1.76776378291,-2.33709169419,-1.15455298036,0
momentum_12,2,direction,up,1,5029,12,-0.622299160162,7824.25,1.55582620799,-0.795346723535,-0.000123742127692,-0.000279324748491,-0.000279591332334,-2.44688479678,-2.44922007125,-3.01806979638,-1.83396228268,0
momentum_12,2,dispersion,high,0,4084,12,-0.787733067777,6296.25,1.5416870715,-1.25111465996,-0.000192882729622,-0.000192882729622,-0.000192748120903,-1.68965271149,-1.68847353911,-3.16515476335,-0.426062639504,0
momentum_12,2,dispersion,high,0.5,4084,12,-0.787733067777,6296.25,1.5416870715,-1.25111465996,-0.000192882729622,-0.000269967083197,-0.000269846833012,-2.36491164881,-2.36385825719,-3.8365368529,-1.09529902919,0
momentum_12,2,dispersion,high,1,4084,12,-0.787733067777,6296.25,1.5416870715,-1.25111465996,-0.000192882729622,-0.000347051436772,-0.000346945545122,-3.04017058612,-3.03924297526,-4.50791894246,-1.76453541887,0
momentum_12,2,dispersion,low,0,7759,12,-1.148709578,12362,1.59324655239,-0.929226320986,-0.00014804866323,-0.00014804866323,-0.000147555892163,-1.2969062899,-1.29258961535,-2.04994360904,-0.850457787629,0
momentum_12,2,dispersion,low,0.5,7759,12,-1.148709578,12362,1.59324655239,-0.929226320986,-0.00014804866323,-0.00022771099085,-0.000227218674643,-1.99474827984,-1.99043558988,-2.75241536476,-1.54366485023,0
momentum_12,2,dispersion,low,1,7759,12,-1.148709578,12362,1.59324655239,-0.929226320986,-0.00014804866323,-0.000307373318469,-0.000306881457124,-2.69259026979,-2.6882815644,-3.45488712049,-2.23687191283,0
momentum_12,2,dispersion,medium,0,5713,12,-0.648223197664,8992,1.57395413968,-0.720888787437,-0.000113464589124,-0.000113464589124,-0.00011272645563,-0.993949800724,-0.987483751321,-2.07105489492,0.123641263714,0.0833333333333
momentum_12,2,dispersion,medium,0.5,5713,12,-0.648223197664,8992,1.57395413968,-0.720888787437,-0.000113464589124,-0.000192162296108,-0.000191414039874,-1.6833417139,-1.6767869893,-2.7656884353,-0.54944080972,0
momentum_12,2,dispersion,medium,1,5713,12,-0.648223197664,8992,1.57395413968,-0.720888787437,-0.000113464589124,-0.000270860003092,-0.000270101624118,-2.37273362708,-2.36609022727,-3.46032197567,-1.22252288315,0
momentum_12,2,volatility,high,0,3012,12,-0.397103050866,4633.75,1.53842961487,-0.856979877779,-0.000131840322333,-0.000131840322333,-0.000132677129564,-1.15492122363,-1.16225165498,-2.23010265922,-0.407951666488,0
momentum_12,2,volatility,high,0.5,3012,12,-0.397103050866,4633.75,1.53842961487,-0.856979877779,-0.000131840322333,-0.000208761803076,-0.000209598305837,-1.82875339495,-1.83608115913,-2.89600509824,-1.07467560471,0
momentum_12,2,volatility,high,1,3012,12,-0.397103050866,4633.75,1.53842961487,-0.856979877779,-0.000131840322333,-0.00028568328382,-0.00028651948211,-2.50258556626,-2.50991066328,-3.56190753727,-1.74139954294,0
momentum_12,2,volatility,low,0,9208,12,-1.49567677272,14662,1.59231103388,-1.02010419637,-0.000162432316759,-0.000162432316759,-0.000162362648158,-1.42290709481,-1.42229679786,-2.13986297981,-1.06536703673,0
momentum_12,2,volatility,low,0.5,9208,12,-1.49567677272,14662,1.59231103388,-1.02010419637,-0.000162432316759,-0.000242047868453,-0.000241977943481,-2.12033932765,-2.1197267849,-2.84181857827,-1.75872556386,0
momentum_12,2,volatility,low,1,9208,12,-1.49567677272,14662,1.59231103388,-1.02010419637,-0.000162432316759,-0.000321663420147,-0.000321593238805,-2.81777156049,-2.81715677193,-3.54377417672,-2.452084091,0
momentum_12,2,volatility,medium,0,5336,12,-0.69188601986,8354.5,1.56568590705,-0.828159698199,-0.000129663796825,-0.000129663796825,-0.000129432455437,-1.13585486019,-1.13382830963,-2.59933133538,0.0915597003868,0.0833333333333
momentum_12,2,volatility,medium,0.5,5336,12,-0.69188601986,8354.5,1.56568590705,-0.828159698199,-0.000129663796825,-0.000207948092178,-0.000207716336752,-1.82162528748,-1.81959510995,-3.29374591397,-0.596363910724,0
momentum_12,2,volatility,medium,1,5336,12,-0.69188601986,8354.5,1.56568590705,-0.828159698199,-0.000129663796825,-0.00028623238753,-0.000286000218068,-2.50739571476,-2.50536191027,-3.98816049256,-1.28428752184,0
momentum_12,3,direction,down,0,5920,12,-0.791088339601,9071.5,1.53234797297,-0.872059019568,-0.000133629787095,-0.000133629787095,-0.000133751552604,-1.17059693495,-1.17166360081,-2.45594252437,0.0555071000672,0.0833333333333
momentum_12,3,direction,down,0.5,5920,12,-0.791088339601,9071.5,1.53234797297,-0.872059019568,-0.000133629787095,-0.000210247185743,-0.000210371661156,-1.84176534711,-1.84285575173,-3.12730318011,-0.60681273799,0
momentum_12,3,direction,down,1,5920,12,-0.791088339601,9071.5,1.53234797297,-0.872059019568,-0.000133629787095,-0.000286864584392,-0.000286991769709,-2.51293375928,-2.51404790265,-3.79866383584,-1.26913257605,0
momentum_12,3,direction,flat,0,5897,12,-0.576077027321,9082.5,1.54018992708,-0.634271431126,-9.76898469257e-05,-9.76898469257e-05,-9.80521201242e-05,-0.855763059069,-0.858936572288,-2.00026979148,-0.125344564643,0
momentum_12,3,direction,flat,0.5,5897,12,-0.576077027321,9082.5,1.54018992708,-0.634271431126,-9.76898469257e-05,-0.00017469934328,-0.000175051958977,-1.53036624713,-1.53345516064,-2.66664927356,-0.806178240208,0
momentum_12,3,direction,flat,1,5897,12,-0.576077027321,9082.5,1.54018992708,-0.634271431126,-9.76898469257e-05,-0.000251708839634,-0.00025205179783,-2.20496943519,-2.20797374899,-3.33302875563,-1.48701191577,0
momentum_12,3,direction,up,0,5739,12,0.152199145921,8709.25,1.51755532323,0.174755743515,2.65201508836e-05,2.65201508836e-05,2.50965199435e-05,0.23231652174,0.219845514705,-1.58406169784,1.5651353664,0.666666666667
momentum_12,3,direction,up,0.5,5739,12,0.152199145921,8709.25,1.51755532323,0.174755743515,2.65201508836e-05,-4.93576152778e-05,-5.07835435917e-05,-0.432372709833,-0.444863841864,-2.26180906626,0.900774021861,0.333333333333
momentum_12,3,direction,up,1,5739,12,0.152199145921,8709.25,1.51755532323,0.174755743515,2.65201508836e-05,-0.000125235381439,-0.000126663607127,-1.09706194141,-1.10957319843,-2.93955643468,0.236412677323,0.25
momentum_12,3,dispersion,high,0,8276,12,-0.712712205661,12435.5,1.50259787337,-0.573127100367,-8.61179562182e-05,-8.61179562182e-05,-8.60421431259e-05,-0.754393296471,-0.753729173783,-2.82140234154,1.08918669998,0.166666666667
momentum_12,3,dispersion,high,0.5,8276,12,-0.712712205661,12435.5,1.50259787337,-0.573127100367,-8.61179562182e-05,-0.000161247849887,-0.000161170715806,-1.41253116501,-1.41185547046,-3.49205062234,0.432816915806,0.0833333333333
momentum_12,3,dispersion,high,1,8276,12,-0.712712205661,12435.5,1.50259787337,-0.573127100367,-8.61179562182e-05,-0.000236377743555,-0.000236299288487,-2.07066903354,-2.06998176715,-4.16269890314,-0.223552868366,0
momentum_12,3,dispersion,low,0,4198,12,-0.218554550706,6600.5,1.57229633159,-0.331118173936,-5.20615890201e-05,-5.20615890201e-05,-5.18477188591e-05,-0.456059519816,-0.454186017206,-1.37939803443,0.591848281387,0.25
momentum_12,3,dispersion,low,0.5,4198,12,-0.218554550706,6600.5,1.57229633159,-0.331118173936,-5.20615890201e-05,-0.000130676405599,-0.000130457882955,-1.14472531305,-1.14281105468,-2.07525287314,-0.091495196874,0
momentum_12,3,dispersion,low,1,4198,12,-0.218554550706,6600.5,1.57229633159,-0.331118173936,-5.20615890201e-05,-0.000209291222179,-0.00020906804705,-1.83339110629,-1.83143609216,-2.77110771185,-0.774838675135,0
momentum_12,3,dispersion,medium,0,5082,12,-0.283699464634,7827.25,1.54019086974,-0.362451007229,-5.58243732061e-05,-5.58243732061e-05,-5.4149141685e-05,-0.489021509286,-0.474346481161,-1.67763397481,1.02553383046,0.333333333333
momentum_12,3,dispersion,medium,0.5,5082,12,-0.283699464634,7827.25,1.54019086974,-0.362451007229,-5.58243732061e-05,-0.000132833916693,-0.000131155087032,-1.16362511023,-1.1489185624,-2.34809917203,0.361638364462,0.0833333333333
momentum_12,3,dispersion,medium,1,5082,12,-0.283699464634,7827.25,1.54019086974,-0.362451007229,-5.58243732061e-05,-0.00020984346018,-0.00020816103238,-1.83822871117,-1.82349064365,-3.01856436925,-0.302257101533,0
momentum_12,3,volatility,high,0,5827,12,-0.437608923088,8760.5,1.50343229792,-0.499525053465,-7.51002099001e-05,-7.51002099001e-05,-7.587090972e-05,-0.657877838725,-0.664629169147,-3.05677946166,1.06889464491,0.25
momentum_12,3,volatility,high,0.5,5827,12,-0.437608923088,8760.5,1.50343229792,-0.499525053465,-7.51002099001e-05,-0.000150271824796,-0.000151043736227,-1.31638118522,-1.32314312935,-3.7249112044,0.410559279052,0.0833333333333
