model,cost_bps,cohort,period_count,mean_net_return,annualized_net_return,annualized_volatility,annualized_sharpe,positive_fraction,mean_turnover,cumulative_net_log_return
reversal_12,2,0,4341,-0.000211553479385,-1.85320847941,0.217556996896,-8.51826650418,0.46463948399,1.56121861322,-0.918353654008
reversal_12,2,1,4341,-0.000185669379264,-1.62646376235,0.216726236022,-7.50469251994,0.467403824004,1.56455885741,-0.805990775383
reversal_12,2,2,4341,-0.00022300091114,-1.95348798158,0.216154502397,-9.03746144504,0.465560930661,1.55712969362,-0.968046955257
reversal_12,2,3,4341,-0.000230916259681,-2.02282643481,0.223961827917,-9.03201431076,0.453812485602,1.55649619903,-1.00240748328
reversal_12,2,4,4341,-0.000221772218933,-1.94272463786,0.214708233741,-9.04820743951,0.461184058973,1.55574752361,-0.96271320239
reversal_12,2,5,4341,-0.000232853365433,-2.03979548119,0.22096111136,-9.23146823727,0.462105505644,1.54987330108,-1.01081645935
reversal_12,2,6,4341,-0.00022456712525,-1.96720801719,0.221688462673,-8.87375009718,0.459571527298,1.55315595485,-0.97484589071
reversal_12,2,7,4341,-0.000187107360447,-1.63906047751,0.221482257291,-7.40041436077,0.460723335637,1.55805114029,-0.812233051699
reversal_12,2,8,4341,-0.000223340426723,-1.9564621381,0.221525377689,-8.83177430282,0.462796590647,1.55229209859,-0.969520792406
reversal_12,2,9,4341,-0.000218977375655,-1.91824181074,0.219887428335,-8.72374480553,0.46993780235,1.56202487906,-0.950580787719
reversal_12,2,10,4341,-0.000207927566511,-1.82144548264,0.215992739699,-8.4329014261,0.461184058973,1.56357982032,-0.902613566224
reversal_12,2,11,4341,-0.000245344412074,-2.14921704977,0.218934600874,-9.81670800866,0.456346463948,1.55966367196,-1.06504009281
reversal_12,5,0,4341,-0.000679919063351,-5.95609099496,0.217774176254,-27.349849727,0.359364201797,1.56121861322,-2.95152865401
reversal_12,5,1,4341,-0.000655037036485,-5.73812443961,0.216953464046,-26.448641716,0.355678415112,1.56455885741,-2.84351577538
reversal_12,5,2,4341,-0.000690139819225,-6.04562481641,0.216568487215,-27.9155332992,0.356139138447,1.55712969362,-2.99589695526
reversal_12,5,3,4341,-0.000697865119391,-6.11329844587,0.224181883035,-27.269368796,0.348076480074,1.55649619903,-3.02943248328
reversal_12,5,4,4341,-0.000688496476017,-6.03122912991,0.214973167756,-28.0557298982,0.345542501728,1.55574752361,-2.98876320239
reversal_12,5,5,4341,-0.000697815355758,-6.11286251644,0.221078350795,-27.6502086001,0.354065883437,1.54987330108,-3.02921645935
reversal_12,5,6,4341,-0.000690513911705,-6.04890186653,0.221986955415,-27.2489068343,0.349228288413,1.55315595485,-2.99752089071
reversal_12,5,7,4341,-0.000654522702534,-5.7336188742,0.221810466883,-25.8491808559,0.356139138447,1.55805114029,-2.8412830517
reversal_12,5,8,4341,-0.000689028056302,-6.0358857732,0.221821599718,-27.2105411775,0.352914075098,1.55229209859,-2.99107079241
reversal_12,5,9,4341,-0.000687584839373,-6.02324319291,0.21997831838,-27.3810766319,0.350149735084,1.56202487906,-2.98480578772
reversal_12,5,10,4341,-0.000677001512606,-5.93053325043,0.216340147895,-27.4130035877,0.35798203179,1.56357982032,-2.93886356622
reversal_12,5,11,4341,-0.000713243513663,-6.24801317969,0.219139227421,-28.5116145257,0.346694310067,1.55966367196,-3.09619009281
reversal_12,10,0,4341,-0.00146052836996,-12.7942285209,0.218916002798,-58.4435507562,0.217000691085,1.56121861322,-6.34015365401
reversal_12,10,1,4341,-0.00143731646519,-12.5908922351,0.218095990742,-57.7309660404,0.212623819396,1.56455885741,-6.23939077538
reversal_12,10,2,4341,-0.00146870466603,-12.8658528745,0.218036332427,-59.0078393415,0.212163096061,1.55712969362,-6.37564695526
reversal_12,10,3,4341,-0.00147611321891,-12.9307517976,0.225277022369,-57.3993373209,0.21008984105,1.55649619903,-6.40780748328
reversal_12,10,4,4341,-0.00146637023782,-12.8454032833,0.216204567548,-59.4131910763,0.20801658604,1.55574752361,-6.36551320239
reversal_12,10,5,4341,-0.0014727520063,-12.9013075752,0.222066620495,-58.0965637539,0.216539967749,1.54987330108,-6.39321645935
reversal_12,10,6,4341,-0.00146709188913,-12.8517249488,0.223252319843,-57.5659189469,0.2133149044,1.55315595485,-6.36864589071
reversal_12,10,7,4341,-0.00143354827268,-12.5578828687,0.223126876126,-56.2813547463,0.221147201106,1.55805114029,-6.2230330517
reversal_12,10,8,4341,-0.0014651741056,-12.834925165,0.223098853822,-57.5302156203,0.220225754434,1.55229209859,-6.36032079241
reversal_12,10,9,4341,-0.0014685972789,-12.8649121632,0.220911821542,-58.2355080564,0.215848882746,1.56202487906,-6.37518078772
reversal_12,10,10,4341,-0.00145879142277,-12.7790128634,0.217711501054,-58.6970040698,0.219765031099,1.56357982032,-6.33261356622
reversal_12,10,11,4341,-0.00149307534965,-13.0793400629,0.22027444784,-59.3774729259,0.215157797742,1.55966367196,-6.48144009281
ridge,0,0,4341,4.19305564733e-05,0.367311674706,0.211887881794,1.73351902712,0.497581202488,1.36103432389,0.182020545651
ridge,0,1,4341,8.94298911749e-05,0.783405846692,0.212587204929,3.68510347062,0.513015434232,1.39553098364,0.38821515759
ridge,0,2,4341,1.39777294214e-05,0.122444909732,0.208340400876,0.587715628926,0.506795669201,1.38971435153,0.0606773234184
ridge,0,3,4341,3.59122457001e-05,0.314591272333,0.212620957759,1.47958731655,0.499654457498,1.38372494817,0.155895058584
ridge,0,4,4341,5.16012797141e-05,0.452027210295,0.211775684403,2.13446228055,0.509560009214,1.39518544114,0.224001155239
ridge,0,5,4341,7.05266370072e-05,0.617813340183,0.213707074321,2.89093537098,0.516470859249,1.40520617369,0.306156131248
ridge,0,6,4341,4.02294819923e-05,0.352410262252,0.210277196135,1.67593190669,0.503109882516,1.38648928818,0.174636181329
ridge,0,7,4341,4.79627424167e-05,0.420153623571,0.213488000577,1.96804327379,0.508638562543,1.38896567611,0.208206264831
ridge,0,8,4341,2.97264876047e-05,0.260404031417,0.20945459526,1.24324811825,0.501727712509,1.40031098825,0.129042682692
ridge,0,9,4341,-5.36121184622e-06,-0.0469642157729,0.210763287372,-0.222829205022,0.503800967519,1.39915917991,-0.0232730206244
ridge,0,10,4341,3.27199201974e-05,0.286626500929,0.205859433388,1.39234086198,0.503109882516,1.41038931122,0.142037173577
ridge,0,11,4341,7.59341878128e-05,0.66518348524,0.20616952558,3.22639091966,0.51002073255,1.40238424326,0.329630309295
ridge,1,0,4341,-9.41728759156e-05,-0.82495439302,0.211927236767,-3.89263034617,0.460492973969,1.36103432389,-0.408804454349
ridge,1,1,4341,-5.01232071895e-05,-0.43907929498,0.212572944387,-2.0655464704,0.474775397374,1.39553098364,-0.21758484241
ridge,1,2,4341,-0.000124993705732,-1.09494486221,0.208313414799,-5.25623788207,0.469016355678,1.38971435153,-0.542597676582
ridge,1,3,4341,-0.000102460249117,-0.897551782263,0.212743559334,-4.21893750895,0.463487675651,1.38372494817,-0.444779941416
ridge,1,4,4341,-8.79172644002e-05,-0.770155236146,0.211824327953,-3.63582051028,0.471089610689,1.39518544114,-0.381648844761
ridge,1,5,4341,-6.99939803621e-05,-0.613147267972,0.213821822959,-2.86756168986,0.476848652384,1.40520617369,-0.303843868752
ridge,1,6,4341,-9.8419446826e-05,-0.862154354195,0.2103081251,-4.09948190915,0.463257313983,1.38648928818,-0.427238818671
ridge,1,7,4341,-9.09338251944e-05,-0.796580308703,0.213553061866,-3.73012824889,0.470628887353,1.38896567611,-0.394743735169
ridge,1,8,4341,-0.00011030461122,-0.966268394291,0.209604496858,-4.6099602288,0.461875143976,1.40031098825,-0.478832317308
ridge,1,9,4341,-0.000145277129837,-1.27262765738,0.210633269534,-6.0419118983,0.467864547339,1.39915917991,-0.630648020624
ridge,1,10,4341,-0.000108319010925,-0.948874535699,0.20587440674,-4.60899706149,0.465560930661,1.41038931122,-0.470212826423
ridge,1,11,4341,-6.43042365134e-05,-0.563305111857,0.206176108177,-2.73215513106,0.469707440682,1.40238424326,-0.279144690705
ridge,2,0,4341,-0.000230276308304,-2.01722046075,0.212007632193,-9.51484830939,0.424786915457,1.36103432389,-0.999629454349
ridge,2,1,4341,-0.000189676305554,-1.66156443665,0.21260028251,-7.815438517,0.436765722184,1.39553098364,-0.82338484241
ridge,2,2,4341,-0.000263965140885,-2.31233463415,0.20832843129,-11.0994674123,0.43400138217,1.38971435153,-1.14587267658
ridge,2,3,4341,-0.000240832743934,-2.10969483686,0.212908518573,-9.908926383,0.428472702142,1.38372494817,-1.04545494142
ridge,2,4,4341,-0.000227435808514,-1.99233768259,0.21191465276,-9.40160416773,0.433079935499,1.39518544114,-0.987298844761
ridge,2,5,4341,-0.000210514597731,-1.84410787613,0.213977511092,-8.61823219981,0.436535360516,1.40520617369,-0.913843868752
ridge,2,6,4341,-0.000237068375644,-2.07671897064,0.210380884813,-9.87123413084,0.430085233817,1.38648928818,-1.02911381867
ridge,2,7,4341,-0.000229830392806,-2.01331424098,0.213659896596,-9.42298612445,0.438608615526,1.38896567611,-0.997693735169
ridge,2,8,4341,-0.000250335710046,-2.19294082,0.209795922563,-10.4527332715,0.425938723796,1.40031098825,-1.08670731731
ridge,2,9,4341,-0.000285193047829,-2.49829109898,0.210546811296,-11.8657275482,0.423865468786,1.39915917991,-1.23802302062
ridge,2,10,4341,-0.000249357942046,-2.18437557233,0.205931482272,-10.6072930094,0.426860170468,1.41038931122,-1.08246282642
ridge,2,11,4341,-0.00020454266084,-1.79179370895,0.206225987376,-8.68849620627,0.431237042156,1.40238424326,-0.887919690705
ridge,5,0,4341,-0.000638586605471,-5.59401866393,0.212494476468,-26.3254779932,0.325040313292,1.36103432389,-2.77210445435
ridge,5,1,4341,-0.000608335600647,-5.32901986167,0.212931606743,-25.0269086078,0.335406588344,1.39553098364,-2.64078484241
ridge,5,2,4341,-0.000680879446345,-5.96450394998,0.208625278626,-28.5895553466,0.329186823313,1.38971435153,-2.95569767658
ridge,5,3,4341,-0.000655950228384,-5.74612400065,0.21365643521,-26.8942238739,0.320202718268,1.38372494817,-2.84747994142
ridge,5,4,4341,-0.000645991440857,-5.65888502191,0.21243506038,-26.6381877444,0.328726099977,1.39518544114,-2.80424884476
ridge,5,5,4341,-0.000632076449839,-5.53698970059,0.214689204711,-25.7907224914,0.336558396683,1.40520617369,-2.74384386875
ridge,5,6,4341,-0.000653015162099,-5.72041281999,0.210849590913,-27.1303007761,0.331720801659,1.38648928818,-2.83473881867
ridge,5,7,4341,-0.000646520095639,-5.6635160378,0.214230294287,-26.4365787138,0.336328035015,1.38896567611,-2.80654373517
ridge,5,8,4341,-0.000670429006521,-5.87295809712,0.21061808932,-27.8843954766,0.318590186593,1.40031098825,-2.91033231731
ridge,5,9,4341,-0.000704940801802,-6.17528142379,0.210549195615,-29.3293992682,0.326192121631,1.39915917991,-3.06014802062
ridge,5,10,4341,-0.000672474735412,-5.89087868221,0.206354843755,-28.5473244777,0.329647546648,1.41038931122,-2.91921282642
ridge,5,11,4341,-0.000625257933818,-5.47725950025,0.206634954972,-26.5069358715,0.32204561161,1.40238424326,-2.7142446907
ridge,10,0,4341,-0.00131910376742,-11.5553490026,0.214117748902,-53.9672636287,0.207095139369,1.36103432389,-5.72622945435
ridge,10,1,4341,-0.00130610109247,-11.44144557,0.214309542262,-53.387476121,0.206404054365,1.39553098364,-5.66978484241
ridge,10,2,4341,-0.00137573662211,-12.0514528097,0.209954280466,-57.4003672748,0.194655609307,1.38971435153,-5.97207267658
ridge,10,3,4341,-0.00134781270247,-11.8068392736,0.215736169905,-54.7281398331,0.21008984105,1.38372494817,-5.85085494142
ridge,10,4,4341,-0.00134358416143,-11.7697972541,0.214126335574,-54.9666028821,0.205252246026,1.39518544114,-5.83249884476
ridge,10,5,4341,-0.00133467953669,-11.6917927414,0.216681375882,-53.9584571759,0.207555862704,1.40520617369,-5.79384386875
ridge,10,6,4341,-0.00134625980619,-11.7932359022,0.212458523809,-55.508414964,0.211932734393,1.38648928818,-5.84411381867
ridge,10,7,4341,-0.00134100293369,-11.7471856992,0.216005891273,-54.383635696,0.213775627736,1.38896567611,-5.82129373517
ridge,10,8,4341,-0.00137058450065,-12.0063202257,0.212803645323,-56.4197112668,0.205482607694,1.40031098825,-5.94970731731
ridge,10,9,4341,-0.00140452039176,-12.3035986318,0.211424049685,-58.1939408035,0.200875374338,1.39915917991,-6.09702302062
ridge,10,10,4341,-0.00137766939102,-12.0683838653,0.207894232451,-58.0505948774,0.196037779314,1.41038931122,-5.98046282642
ridge,10,11,4341,-0.00132645005545,-11.6197024857,0.208174291125,-55.817182914,0.203178991016,1.40238424326,-5.7581196907
tcn,0,0,4341,1.13332996035e-05,0.0992797045268,0.188262577742,0.527346994382,0.500115180834,1.38792904861,0.0491978535789
tcn,0,1,4341,-3.90592257686e-05,-0.342158817733,0.183919790344,-1.86036976822,0.499884819166,1.39426399447,-0.169556099062
tcn,0,2,4341,-1.1779718848e-06,-0.0103190337108,0.183934629645,-0.0561016363843,0.508868924211,1.40774015204,-0.00511357595191
tcn,0,3,4341,6.40460090159e-06,0.0561043038979,0.192564201054,0.291353759374,0.507717115872,1.42478691546,0.0278023725138
tcn,0,4,4341,-3.8917594538e-05,-0.340918128153,0.186718737863,-1.82583779247,0.498041925824,1.41188666206,-0.168941277889
tcn,0,5,4341,2.25547448882e-05,0.19757956522,0.183236524074,1.07827610363,0.509099285879,1.41430545957,0.0979101475596
tcn,0,6,4341,-2.07178397264e-05,-0.181488276003,0.185917003833,-0.976179006013,0.49942409583,1.40157797742,-0.0899361422522
tcn,0,7,4341,2.83094820482e-05,0.247991062742,0.179703826817,1.37999878542,0.504031329187,1.40716424787,0.122891461571
tcn,0,8,4341,-4.32450049304e-06,-0.037882624319,0.18815114418,-0.201341450695,0.500806265837,1.41591799125,-0.0187726566403
tcn,0,9,4341,-1.74825944134e-05,-0.153147527062,0.178820994155,-0.856429234083,0.50057590417,1.41177148123,-0.0758919423487
tcn,0,10,4341,-4.17589904757e-05,-0.365808756567,0.178319576473,-2.05142230484,0.48997926745,1.41361437457,-0.181275777655
tcn,0,11,4341,2.12965809145e-05,0.186558048811,0.179378013572,1.04002739854,0.499654457498,1.42438378254,0.0924484577498
tcn,1,0,4341,-0.000127459605257,-1.11654614205,0.188330618822,-5.92864903771,0.460953697305,1.38792904861,-0.553302146421
tcn,1,1,4341,-0.000178485625216,-1.56353407689,0.183916933292,-8.50130571939,0.459571527298,1.39426399447,-0.774806099062
tcn,1,2,4341,-0.000141951987089,-1.2434994069,0.183992214041,-6.75843493365,0.463487675651,1.40774015204,-0.616213575952
tcn,1,3,4341,-0.000136074090644,-1.19200903404,0.192620756264,-6.18837272349,0.460723335637,1.42478691546,-0.590697627486
tcn,1,4,4341,-0.000180106260744,-1.57773084412,0.186727763718,-8.44936399763,0.458419718959,1.41188666206,-0.781841277889
tcn,1,5,4341,-0.000118875801069,-1.04135201736,0.183234086564,-5.6831784789,0.465100207326,1.41430545957,-0.51603985244
tcn,1,6,4341,-0.000160875637469,-1.40927058423,0.185883489396,-7.58147261389,0.45726791062,1.40157797742,-0.698361142252
tcn,1,7,4341,-0.000112406942739,-0.984684818391,0.179789894333,-5.47686410322,0.464869845658,1.40716424787,-0.487958538429
tcn,1,8,4341,-0.000145916299618,-1.27822678465,0.188111132698,-6.79506186753,0.455425017277,1.41591799125,-0.63342265664
tcn,1,9,4341,-0.000158659742536,-1.38985934462,0.178847663472,-7.77119095455,0.457958995623,1.41177148123,-0.688741942349
tcn,1,10,4341,-0.000183120427932,-1.60413494869,0.178409322263,-8.99131798909,0.442294402211,1.41361437457,-0.794925777655
tcn,1,11,4341,-0.000121141797339,-1.06120214469,0.179386479767,-5.91573091836,0.451048145589,1.42438378254,-0.52587654225
tcn,2,0,4341,-0.000266252510118,-2.33237198863,0.18844879281,-12.3766884035,0.421561852108,1.38792904861,-1.15580214642
tcn,2,1,4341,-0.000317912024663,-2.78490933605,0.183966826719,-15.138106069,0.415572448745,1.39426399447,-1.38005609906
tcn,2,2,4341,-0.000282726002293,-2.47667978008,0.184101254016,-13.4528131996,0.420870767104,1.40774015204,-1.22731357595
tcn,2,3,4341,-0.00027855278219,-2.44012237198,0.192725405723,-12.6611349595,0.418336788758,1.42478691546,-1.20919762749
tcn,2,4,4341,-0.00032129492695,-2.81454356008,0.186787103177,-15.0681899993,0.414420640405,1.41188666206,-1.39474127789
tcn,2,5,4341,-0.000260306347026,-2.28028359995,0.183281226568,-12.4414466372,0.421561852108,1.41430545957,-1.12998985244
tcn,2,6,4341,-0.000301033435211,-2.63705289245,0.185899881292,-14.1853393027,0.419949320433,1.40157797742,-1.30678614225
tcn,2,7,4341,-0.000253123367526,-2.21736069952,0.179928662606,-12.32355461,0.417645703755,1.40716424787,-1.09880853843
tcn,2,8,4341,-0.000287508098742,-2.51857094498,0.188121889429,-13.3879738963,0.41395991707,1.41591799125,-1.24807265664
tcn,2,9,4341,-0.000299836890659,-2.62657116217,0.178926857937,-14.6795802064,0.414420640405,1.41177148123,-1.30159194235
tcn,2,10,4341,-0.000324481865389,-2.84246114081,0.178550534494,-15.9196450958,0.402902557015,1.41361437457,-1.40857577765
tcn,2,11,4341,-0.000263580175593,-2.3089623382,0.179445779385,-12.8671866572,0.410043768717,1.42438378254,-1.14420154225
tcn,5,0,4341,-0.0006826312247,-5.97984952837,0.189102972993,-31.6221867574,0.311679336558,1.38792904861,-2.96330214642
tcn,5,1,4341,-0.000736191223004,-6.44903511352,0.184432355449,-34.966940035,0.302925593181,1.39426399447,-3.19580609906
tcn,5,2,4341,-0.000705048047904,-6.17622089964,0.18473598128,-33.4326905719,0.306841741534,1.40774015204,-3.06061357595
tcn,5,3,4341,-0.000705988856827,-6.1844623858,0.193326959108,-31.9896532503,0.302234508178,1.42478691546,-3.06469762749
tcn,5,4,4341,-0.000744860925568,-6.52498170797,0.187266322118,-34.8433270552,0.301773784842,1.41188666206,-3.23344127789
tcn,5,5,4341,-0.000684597984898,-5.9970783477,0.183719529349,-32.6425740854,0.310527528219,1.41430545957,-2.97183985244
tcn,5,6,4341,-0.000721506828439,-6.32039981712,0.186248162625,-33.9353673509,0.301543423174,1.40157797742,-3.13206114225
tcn,5,7,4341,-0.000675272641886,-5.91538834292,0.180659726965,-32.7432596201,0.309606081548,1.40716424787,-2.93135853843
tcn,5,8,4341,-0.000712283496116,-6.23960342598,0.188458476825,-33.1086376751,0.309606081548,1.41591799125,-3.09202265664
tcn,5,9,4341,-0.000723368335026,-6.33670661483,0.179478666345,-35.3061828677,0.309836443216,1.41177148123,-3.14014194235
tcn,5,10,4341,-0.00074856617776,-6.55743971718,0.179281532081,-36.5762141871,0.30200414651,1.41361437457,-3.24952577765
tcn,5,11,4341,-0.000690895310355,-6.05224291871,0.179927960755,-33.637033918,0.303616678185,1.42438378254,-2.99917654225
tcn,10,0,4341,-0.001376595749,-12.0589787613,0.191179532258,-63.0767248921,0.193964524303,1.38792904861,-5.97580214642
tcn,10,1,4341,-0.00143332322024,-12.5559114093,0.186250492455,-67.4141111995,0.172771250864,1.39426399447,-6.22205609906
tcn,10,2,4341,-0.00140891812392,-12.3421227656,0.186806233848,-66.0691161709,0.185671504262,1.40774015204,-6.11611357595
tcn,10,3,4341,-0.00141838231456,-12.4250290755,0.195277254132,-63.6276310354,0.178760654227,1.42478691546,-6.15719762749
tcn,10,4,4341,-0.0014508042566,-12.7090452878,0.189058988495,-67.2226451066,0.174153420871,1.41188666206,-6.29794127789
tcn,10,5,4341,-0.00139175071468,-12.1917362606,0.185430249396,-65.7483679192,0.178069569224,1.41430545957,-6.04158985244
tcn,10,6,4341,-0.00142229581715,-12.4593113582,0.187817722332,-66.3372508385,0.173001612532,1.40157797742,-6.17418614225
tcn,10,7,4341,-0.00137885476582,-12.0787677486,0.182912078099,-66.0359221444,0.183367887584,1.40716424787,-5.98560853843
tcn,10,8,4341,-0.00142024249174,-12.4413242276,0.190026019633,-65.4716877809,0.173462335867,1.41591799125,-6.16527265664
tcn,10,9,4341,-0.00142925407564,-12.5202657026,0.181433486338,-69.0074691023,0.178530292559,1.41177148123,-6.20439194235
tcn,10,10,4341,-0.00145537336504,-12.7490706778,0.181509417539,-70.2391691333,0.164478230822,1.41361437457,-6.31777577765
tcn,10,11,4341,-0.00140308720162,-12.2910438862,0.181735251161,-67.6315894013,0.17530522921,1.42438378254,-6.09080154225
transformer,0,0,4341,2.43725979316e-05,0.213503957881,0.212610411747,1.00420273931,0.505183137526,1.0023612071,0.105801447621
transformer,0,1,4341,2.66745798428e-05,0.233669319423,0.204634444747,1.14188654658,0.510481455886,1.02401520387,0.115794351098
transformer,0,2,4341,-1.6385579447e-05,-0.143537675956,0.205025770492,-0.700095776308,0.504261690855,1.01099976964,-0.0711298003793
transformer,0,3,4341,3.77777389653e-05,0.330932993336,0.210116882392,1.5749947818,0.515549412578,1.00673807878,0.163993164848
transformer,0,4,4341,4.56044470734e-05,0.399494956363,0.207357424814,1.92660068344,0.510251094218,1.00310988252,0.197968904745
transformer,0,5,4341,2.89423200442e-05,0.253534723587,0.209212724254,1.21185135603,0.504952775858,1.01434001382,0.125638611312
transformer,0,6,4341,3.68727843519e-05,0.323005590922,0.213124599822,1.5155716008,0.513476157567,0.997696383322,0.160064756871
transformer,0,7,4341,1.6582380175e-05,0.145261650333,0.204556166383,0.710130879462,0.504492052522,1.01238193965,0.0719841123396
transformer,0,8,4341,3.91419034475e-05,0.3428830742,0.205972250176,1.66470519163,0.509790370882,1.00817783921,0.169915002865
transformer,0,9,4341,3.55617818818e-05,0.311521209284,0.208358144735,1.49512374321,0.509560009214,1.01566459341,0.154373695149
transformer,0,10,4341,7.22425711509e-06,0.0632844923282,0.202366673964,0.312721907658,0.506795669201,1,0.0313605001366
transformer,0,11,4341,4.44953156067e-05,0.389778964715,0.204499673611,1.90601264947,0.50794747754,1.01169085464,0.193154165049
transformer,1,0,4341,-7.58635227779e-05,-0.664564459535,0.212622729089,-3.12555700128,0.479152269062,1.0023612071,-0.329323552379
transformer,1,1,4341,-7.57269405442e-05,-0.663367999167,0.204748881044,-3.2399102539,0.485602395761,1.02401520387,-0.328730648902
transformer,1,2,4341,-0.000117485556411,-1.02917347416,0.205174748108,-5.01608255231,0.479612992398,1.01099976964,-0.510004800379
transformer,1,3,4341,-6.28960689131e-05,-0.550969563679,0.210257873942,-2.62044675592,0.48997926745,1.00673807878,-0.273031835152
transformer,1,4,4341,-5.47065411782e-05,-0.479229300721,0.207455048621,-2.31003922974,0.481916609076,1.00310988252,-0.237481095255
transformer,1,5,4341,-7.2491681338e-05,-0.635027128521,0.209324232129,-3.03370098178,0.481686247408,1.01434001382,-0.314686388688
transformer,1,6,4341,-6.28968539803e-05,-0.550976440868,0.213171291751,-2.58466530058,0.488597097443,0.997696383322,-0.273035243129
transformer,1,7,4341,-8.46558137895e-05,-0.741584928796,0.204615025481,-3.62429360724,0.478691545727,1.01238193965,-0.36749088766
transformer,1,8,4341,-6.16758804733e-05,-0.540280712946,0.206054223534,-2.62203173359,0.485372034094,1.00817783921,-0.267734997135
transformer,1,9,4341,-6.60046774594e-05,-0.578200974544,0.20845533663,-2.77374033158,0.484450587422,1.01566459341,-0.286526304851
transformer,1,10,4341,-9.27757428849e-05,-0.812715507672,0.202506447611,-4.01328213131,0.481916609076,1,-0.402739499863
transformer,1,11,4341,-5.66737698575e-05,-0.496462223951,0.204631115965,-2.42613261239,0.485372034094,1.01169085464,-0.246020834951
transformer,2,0,4341,-0.000176099643487,-1.54263287695,0.212696100943,-7.25275578682,0.459801888966,1.0023612071,-0.764448552379
transformer,2,1,4341,-0.000178128460931,-1.56040531776,0.204925813601,-7.61448882569,0.461184058973,1.02401520387,-0.773255648902
transformer,2,2,4341,-0.000218585533375,-1.91480927236,0.205387411307,-9.32291448718,0.453351762267,1.01099976964,-0.948879800379
transformer,2,3,4341,-0.000163569876791,-1.43287212069,0.210461177698,-6.80824908598,0.463487675651,1.00673807878,-0.710056835152
transformer,2,4,4341,-0.00015501752943,-1.3579535578,0.207614743229,-6.54073760218,0.458189357291,1.00310988252,-0.672931095255
transformer,2,5,4341,-0.00017392568272,-1.52358898063,0.209494513537,-7.27269156076,0.457728633955,1.01434001382,-0.755011388688
transformer,2,6,4341,-0.000162666492313,-1.42495847266,0.21327831183,-6.68121601502,0.465560930661,0.997696383322,-0.706135243129
transformer,2,7,4341,-0.000185894007754,-1.62843150793,0.204738158035,-7.95372745146,0.455425017277,1.01238193965,-0.80696588766
transformer,2,8,4341,-0.000162493664394,-1.42344450009,0.206200518799,-6.90320523141,0.459110803962,1.00817783921,-0.705384997135
transformer,2,9,4341,-0.000167571136801,-1.46792315837,0.208612630971,-7.03659769564,0.460262612301,1.01566459341,-0.727426304851
transformer,2,10,4341,-0.000192775742885,-1.68871550767,0.202711018811,-8.33065472997,0.46141442064,1,-0.836839499863
transformer,2,11,4341,-0.000157842855322,-1.38270341262,0.204822777218,-6.75073071168,0.460262612301,1.01169085464,-0.685195834951
transformer,5,0,4341,-0.000476808005616,-4.1768381292,0.213281651304,-19.5836730617,0.384703985257,1.0023612071,-2.06982355238
transformer,5,1,4341,-0.000485333022092,-4.25151727353,0.205829692542,-20.6555100045,0.38539507026,1.02401520387,-2.1068306489
transformer,5,2,4341,-0.000521885464266,-4.57171666697,0.206405251173,-22.1492265385,0.3800967519,1.01099976964,-2.26550480038
transformer,5,3,4341,-0.000465591300427,-4.07857979174,0.211442889348,-19.2892738286,0.390002303617,1.00673807878,-2.02113183515
transformer,5,4,4341,-0.000455950494184,-3.99412632906,0.208464548161,-19.1597389786,0.386546878599,1.00310988252,-1.97928109525
transformer,5,5,4341,-0.000478227686867,-4.18927453695,0.210356325347,-19.9151346176,0.387929048606,1.01434001382,-2.07598638869
transformer,5,6,4341,-0.000461975407309,-4.04690456803,0.213960180565,-18.9142884313,0.399907855333,0.997696383322,-2.00543524313
transformer,5,7,4341,-0.000489608589648,-4.28897124531,0.205491739489,-20.8717452876,0.384934346925,1.01238193965,-2.12539088766
transformer,5,8,4341,-0.000464947016156,-4.07293586153,0.207023672656,-19.6737687496,0.387237963603,1.00817783921,-2.01833499713
transformer,5,9,4341,-0.000472270514824,-4.13708970986,0.209443515838,-19.752770542,0.395300621977,1.01566459341,-2.05012630485
transformer,5,10,4341,-0.000492775742885,-4.31671550767,0.203711256438,-21.1903631795,0.392997005298,1,-2.13913949986
transformer,5,11,4341,-0.000461350111714,-4.04142697862,0.205757127215,-19.6417350559,0.392305920295,1.01169085464,-2.00272083495
transformer,10,0,4341,-0.000977988609164,-8.56718021627,0.215462654781,-39.7617871412,0.291177148123,1.0023612071,-4.24544855238
transformer,10,1,4341,-0.000997340624027,-8.73670386648,0.208560256712,-41.8905500224,0.286109191431,1.02401520387,-4.3294556489
transformer,10,2,4341,-0.00102738534909,-8.99989565799,0.209345905212,-42.9905502516,0.280810873071,1.01099976964,-4.45987980038
transformer,10,3,4341,-0.000968960339818,-8.48809257681,0.21429815331,-39.6087994494,0.284266298088,1.00673807878,-4.20625683515
transformer,10,4,4341,-0.000957505435442,-8.38774761447,0.211098448439,-39.7338193459,0.288643169777,1.00310988252,-4.15653109525
transformer,10,5,4341,-0.000985397693777,-8.63208379749,0.21294547474,-40.5365918577,0.288412808109,1.01434001382,-4.27761138869
transformer,10,6,4341,-0.00096082359897,-8.41681472698,0.216284939404,-38.9153990573,0.293020041465,0.997696383322,-4.17093524313
transformer,10,7,4341,-0.00099579955947,-8.72320414096,0.20801085592,-41.9362927111,0.284266298088,1.01238193965,-4.32276588766
transformer,10,8,4341,-0.00096903593576,-8.48875479726,0.20965788158,-40.488603306,0.28403593642,1.00817783921,-4.20658499713
