model,fold,split,mean_rank_ic,median_rank_ic,rank_ic_std,rank_ic_ir,positive_timestamp_fraction,rmse,mae,n_rows,n_timestamps
tcn,1,test,0.00349627547844,0.00451127819549,0.267921422487,0.0130496301714,0.506713780919,0.00436009786355,0.00289635669819,339600,16980
tcn,1,validation,0.0113171678516,0.012030075188,0.26031094089,0.0434755750677,0.515365634814,0.0037761033857,0.00260358735787,178320,8916
tcn,2,test,-0.00254212867035,-0.0015037593985,0.256449668059,-0.00991277816655,0.496810207337,0.0038459798086,0.00266601607758,351120,17556
tcn,2,validation,0.002421422211,0,0.262407063976,0.00922773257058,0.499254843517,0.00478589200139,0.00319306617351,161040,8052
tcn,3,test,0.00394147072411,0.00751879699248,0.286816530222,0.0137421323696,0.510025062657,0.00504858127482,0.00307284778218,351120,17556
tcn,3,validation,0.00403552753386,0.00601503759398,0.272971064668,0.0147837190684,0.507417709782,0.00351902674773,0.00236849865196,172560,8628
